レベル,日付と時刻,ソース,イベント ID,タスクのカテゴリ
情報,2019/11/07 15:50:08,Microsoft-Windows-Sysmon,2,File creation time changed (rule: FileCreateTime),"File creation time changed:
UtcTime: 2019-11-07 06:50:08.378
ProcessGuid: {02EA0504-485D-5A01-0000-0010DB380900}
ProcessId: 2736
Image: C:\Program Files\Internet Explorer\iexplore.exe
TargetFilename: C:\Users\chiyoda.tokyo.EXAMPLE\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\F20USXHICY9PSSN7VNFW.temp
CreationUtcTime: 2019-11-07 05:26:24.114
PreviousCreationUtcTime: 2019-11-07 06:50:08.378"
情報,2019/11/07 15:49:15,Microsoft-Windows-Sysmon,2,File creation time changed (rule: FileCreateTime),"File creation time changed:
UtcTime: 2019-11-07 06:49:15.078
ProcessGuid: {02EA0504-485D-5A01-0000-0010DB380900}
ProcessId: 2736
Image: C:\Program Files\Internet Explorer\iexplore.exe
TargetFilename: C:\Users\chiyoda.tokyo.EXAMPLE\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\MQJUH9L8SJ26TK2XTDBR.temp
CreationUtcTime: 2019-11-07 05:26:24.114
PreviousCreationUtcTime: 2019-11-07 06:49:15.078"
情報,2019/11/07 15:49:08,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:49:08.978
ProcessGuid: {02EA0504-55FB-5A01-0000-0010ABDF0F00}
ProcessId: 1532
Image: C:\Windows\System32\svchost.exe"
情報,2019/11/07 15:49:04,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:49:04.127
ProcessGuid: {02EA0504-5760-5A01-0000-001083601000}
ProcessId: 1140
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe
CommandLine: ""C:\Program Files (x86)\Internet Explorer\IEXPLORE.EXE"" SCODEF:2736 CREDAT:1381884 /prefetch:2
CurrentDirectory: C:\Users\chiyoda.tokyo.EXAMPLE\Desktop\
User: EXAMPLE\chiyoda.tokyo
LogonGuid: {02EA0504-41EA-5A01-0000-002074B30100}
LogonId: 0x1b374
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA1=7CB7EF5B277663E56167E1E7705D7C8BFC4BD432
ParentProcessGuid: {02EA0504-485D-5A01-0000-0010DB380900}
ParentProcessId: 2736
ParentImage: C:\Program Files\Internet Explorer\iexplore.exe
ParentCommandLine: ""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding"
情報,2019/11/07 15:48:13,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:48:13.067
ProcessGuid: {02EA0504-5690-5A01-0000-0010D10C1000}
ProcessId: 2564
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe"
情報,2019/11/07 15:47:12,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:47:12.226
ProcessGuid: {02EA0504-56E6-5A01-0000-0010F5531000}
ProcessId: 1864
Image: C:\Windows\System32\Macromed\Flash\FlashUtil64_22_0_0_210_ActiveX.exe"
情報,2019/11/07 15:47:02,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:47:02.101
ProcessGuid: {02EA0504-56E6-5A01-0000-0010F5531000}
ProcessId: 1864
Image: C:\Windows\System32\Macromed\Flash\FlashUtil64_22_0_0_210_ActiveX.exe
CommandLine: C:\Windows\system32\Macromed\Flash\FlashUtil64_22_0_0_210_ActiveX.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: EXAMPLE\chiyoda.tokyo
LogonGuid: {02EA0504-41EA-5A01-0000-002074B30100}
LogonId: 0x1b374
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=4333BFE126CAEAFDB0A80530F0C05A06C51EB2B8
ParentProcessGuid: {02EA0504-41A7-5A01-0000-001060A00000}
ParentProcessId: 636
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch"
情報,2019/11/07 15:46:48,Microsoft-Windows-Sysmon,2,File creation time changed (rule: FileCreateTime),"File creation time changed:
UtcTime: 2019-11-07 06:46:48.825
ProcessGuid: {02EA0504-485D-5A01-0000-0010DB380900}
ProcessId: 2736
Image: C:\Program Files\Internet Explorer\iexplore.exe
TargetFilename: C:\Users\chiyoda.tokyo.EXAMPLE\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\GYP27TG3QRHHCVZ4HQ5A.temp
CreationUtcTime: 2019-11-07 05:26:24.114
PreviousCreationUtcTime: 2019-11-07 06:46:48.825"
情報,2019/11/07 15:46:10,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:46:10.162
ProcessGuid: {02EA0504-550D-5A01-0000-00109A2E0F00}
ProcessId: 856
Image: C:\Windows\System32\wbem\WmiPrvSE.exe"
情報,2019/11/07 15:46:08,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:46:08.961
ProcessGuid: {02EA0504-55FB-5A01-0000-001016D70F00}
ProcessId: 2080
Image: C:\Windows\System32\VSSVC.exe"
情報,2019/11/07 15:45:47,Microsoft-Windows-Sysmon,2,File creation time changed (rule: FileCreateTime),"File creation time changed:
UtcTime: 2019-11-07 06:45:47.494
ProcessGuid: {02EA0504-485D-5A01-0000-0010DB380900}
ProcessId: 2736
Image: C:\Program Files\Internet Explorer\iexplore.exe
TargetFilename: C:\Users\chiyoda.tokyo.EXAMPLE\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\ED8S1I7QN15C58S7PUY4.temp
CreationUtcTime: 2019-11-07 05:26:24.114
PreviousCreationUtcTime: 2019-11-07 06:45:47.494"
情報,2019/11/07 15:45:36,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:45:36.757
ProcessGuid: {02EA0504-5690-5A01-0000-0010D10C1000}
ProcessId: 2564
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe
CommandLine: ""C:\Program Files (x86)\Internet Explorer\IEXPLORE.EXE"" SCODEF:2736 CREDAT:529729 /prefetch:2
CurrentDirectory: C:\Users\chiyoda.tokyo.EXAMPLE\Desktop\
User: EXAMPLE\chiyoda.tokyo
LogonGuid: {02EA0504-41EA-5A01-0000-002074B30100}
LogonId: 0x1b374
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA1=7CB7EF5B277663E56167E1E7705D7C8BFC4BD432
ParentProcessGuid: {02EA0504-485D-5A01-0000-0010DB380900}
ParentProcessId: 2736
ParentImage: C:\Program Files\Internet Explorer\iexplore.exe
ParentCommandLine: ""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding"
情報,2019/11/07 15:45:00,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:45:00.610
ProcessGuid: {02EA0504-5625-5A01-0000-001008E40F00}
ProcessId: 2164
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe"
情報,2019/11/07 15:43:59,Microsoft-Windows-Sysmon,2,File creation time changed (rule: FileCreateTime),"File creation time changed:
UtcTime: 2019-11-07 06:43:59.798
ProcessGuid: {02EA0504-485D-5A01-0000-0010DB380900}
ProcessId: 2736
Image: C:\Program Files\Internet Explorer\iexplore.exe
TargetFilename: C:\Users\chiyoda.tokyo.EXAMPLE\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\2PVAYL4MVF152OSUC22Q.temp
CreationUtcTime: 2019-11-07 05:26:24.114
PreviousCreationUtcTime: 2019-11-07 06:43:59.798"
情報,2019/11/07 15:43:49,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:43:49.377
ProcessGuid: {02EA0504-5625-5A01-0000-001008E40F00}
ProcessId: 2164
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe
CommandLine: ""C:\Program Files (x86)\Internet Explorer\IEXPLORE.EXE"" SCODEF:2736 CREDAT:2626866 /prefetch:2
CurrentDirectory: C:\Users\chiyoda.tokyo.EXAMPLE\Desktop\
User: EXAMPLE\chiyoda.tokyo
LogonGuid: {02EA0504-41EA-5A01-0000-002074B30100}
LogonId: 0x1b374
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA1=7CB7EF5B277663E56167E1E7705D7C8BFC4BD432
ParentProcessGuid: {02EA0504-485D-5A01-0000-0010DB380900}
ParentProcessId: 2736
ParentImage: C:\Program Files\Internet Explorer\iexplore.exe
ParentCommandLine: ""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding"
情報,2019/11/07 15:43:08,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:43:08.939
ProcessGuid: {02EA0504-55FB-5A01-0000-0010C8D10F00}
ProcessId: 1868
Image: C:\Windows\System32\rundll32.exe"
情報,2019/11/07 15:43:07,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:43:07.957
ProcessGuid: {02EA0504-55FB-5A01-0000-0010ABDF0F00}
ProcessId: 1532
Image: C:\Windows\System32\svchost.exe
CommandLine: C:\Windows\System32\svchost.exe -k swprv
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {02EA0504-41A6-5A01-0000-0020E7030000}
LogonId: 0x3e7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=619652B42AFE5FB0E3719D7AEDA7A5494AB193E8
ParentProcessGuid: {02EA0504-41A6-5A01-0000-001033890000}
ParentProcessId: 504
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe"
情報,2019/11/07 15:43:07,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:43:07.785
ProcessGuid: {02EA0504-55FB-5A01-0000-001016D70F00}
ProcessId: 2080
Image: C:\Windows\System32\VSSVC.exe
CommandLine: C:\Windows\system32\vssvc.exe
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {02EA0504-41A6-5A01-0000-0020E7030000}
LogonId: 0x3e7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=1D6F5A5DE7154B75144C6A033C36FD86FF2BBE9B
ParentProcessGuid: {02EA0504-41A6-5A01-0000-001033890000}
ParentProcessId: 504
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe"
情報,2019/11/07 15:43:07,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:43:07.754
ProcessGuid: {02EA0504-55FB-5A01-0000-00100DD20F00}
ProcessId: 1184
Image: C:\Windows\System32\rundll32.exe"
情報,2019/11/07 15:43:07,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:43:07.691
ProcessGuid: {02EA0504-55FB-5A01-0000-0010A2D30F00}
ProcessId: 2228
Image: C:\Windows\System32\conhost.exe"
情報,2019/11/07 15:43:07,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:43:07.691
ProcessGuid: {02EA0504-55FB-5A01-0000-001035D30F00}
ProcessId: 2424
Image: C:\Windows\System32\lpremove.exe"
情報,2019/11/07 15:43:07,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:43:07.676
ProcessGuid: {02EA0504-55FB-5A01-0000-0010A2D30F00}
ProcessId: 2228
Image: C:\Windows\System32\conhost.exe
CommandLine: \??\C:\Windows\system32\conhost.exe ""-445695292-5487564501008203471-2120276063363144171-1421549309-1498841559-1534172298""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {02EA0504-41A6-5A01-0000-0020E7030000}
LogonId: 0x3e7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=D836FCE5EE3175E5178DADD40E1FEC98A83FBCE9
ParentProcessGuid: {02EA0504-41A1-5A01-0000-00105F7E0000}
ParentProcessId: 360
ParentImage: C:\Windows\System32\csrss.exe
ParentCommandLine: %SystemRoot%\system32\csrss.exe ObjectDirectory=\Windows SharedSection=1024,20480,768 Windows=On SubSystemType=Windows ServerDll=basesrv,1 ServerDll=winsrv:UserServerDllInitialization,3 ServerDll=winsrv:ConServerDllInitialization,2 ServerDll=sxssrv,4 ProfileControl=Off MaxRequestThreads=16"
情報,2019/11/07 15:43:07,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:43:07.676
ProcessGuid: {02EA0504-55FB-5A01-0000-001035D30F00}
ProcessId: 2424
Image: C:\Windows\System32\lpremove.exe
CommandLine: C:\Windows\system32\lpremove.exe 
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {02EA0504-41A6-5A01-0000-0020E7030000}
LogonId: 0x3e7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=6BBA8EB7F665954DCCE33E0C0E4810B130E621F6
ParentProcessGuid: {02EA0504-41A6-5A01-0000-001033890000}
ParentProcessId: 504
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe"
情報,2019/11/07 15:43:07,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:43:07.660
ProcessGuid: {02EA0504-55FB-5A01-0000-00100DD20F00}
ProcessId: 1184
Image: C:\Windows\System32\rundll32.exe
CommandLine: C:\Windows\system32\rundll32.exe /d acproxy.dll,PerformAutochkOperations
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\LOCAL SERVICE
LogonGuid: {02EA0504-41A8-5A01-0000-0020E5030000}
LogonId: 0x3e5
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=963B55ACC8C566876364716D5AAFA353995812A8
ParentProcessGuid: {02EA0504-41A6-5A01-0000-001033890000}
ParentProcessId: 504
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe"
情報,2019/11/07 15:43:07,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:43:07.645
ProcessGuid: {02EA0504-55FB-5A01-0000-0010C8D10F00}
ProcessId: 1868
Image: C:\Windows\System32\rundll32.exe
CommandLine: C:\Windows\system32\rundll32.exe /d srrstr.dll,ExecuteScheduledSPPCreation
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {02EA0504-41A6-5A01-0000-0020E7030000}
LogonId: 0x3e7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=963B55ACC8C566876364716D5AAFA353995812A8
ParentProcessGuid: {02EA0504-41A6-5A01-0000-001033890000}
ParentProcessId: 504
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe"
情報,2019/11/07 15:43:01,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:43:01.248
ProcessGuid: {02EA0504-5563-5A01-0000-0010CB850F00}
ProcessId: 2420
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe"
情報,2019/11/07 15:41:39,Microsoft-Windows-Sysmon,2,File creation time changed (rule: FileCreateTime),"File creation time changed:
UtcTime: 2019-11-07 06:41:39.049
ProcessGuid: {02EA0504-485D-5A01-0000-0010DB380900}
ProcessId: 2736
Image: C:\Program Files\Internet Explorer\iexplore.exe
TargetFilename: C:\Users\chiyoda.tokyo.EXAMPLE\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\OQMJ80K8CA4SE8VCKAHJ.temp
CreationUtcTime: 2019-11-07 05:26:24.114
PreviousCreationUtcTime: 2019-11-07 06:41:39.049"
情報,2019/11/07 15:41:00,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:41:00.271
ProcessGuid: {02EA0504-557C-5A01-0000-00102AB40F00}
ProcessId: 2064
Image: C:\Windows\System32\conhost.exe"
情報,2019/11/07 15:41:00,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:41:00.271
ProcessGuid: {02EA0504-557C-5A01-0000-001066B50F00}
ProcessId: 1640
Image: C:\Windows\SysWOW64\Macromed\Flash\FlashPlayerUpdateService.exe"
情報,2019/11/07 15:41:00,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:41:00.271
ProcessGuid: {02EA0504-557C-5A01-0000-0010BFB30F00}
ProcessId: 480
Image: C:\Windows\SysWOW64\Macromed\Flash\FlashPlayerUpdateService.exe"
情報,2019/11/07 15:41:00,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:41:00.255
ProcessGuid: {02EA0504-557C-5A01-0000-001066B50F00}
ProcessId: 1640
Image: C:\Windows\SysWOW64\Macromed\Flash\FlashPlayerUpdateService.exe
CommandLine: C:\Windows\SysWOW64\Macromed\Flash\FlashPlayerUpdateService.exe
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {02EA0504-41A6-5A01-0000-0020E7030000}
LogonId: 0x3e7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=822CC10DB71285390D9C1606CB297249E6737271
ParentProcessGuid: {02EA0504-41A6-5A01-0000-001033890000}
ParentProcessId: 504
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe"
情報,2019/11/07 15:41:00,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:41:00.240
ProcessGuid: {02EA0504-557C-5A01-0000-00102AB40F00}
ProcessId: 2064
Image: C:\Windows\System32\conhost.exe
CommandLine: \??\C:\Windows\system32\conhost.exe ""17976842931854574804-462649273-1908267908-1294234907269451887-731983261-1308508643""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {02EA0504-41A6-5A01-0000-0020E7030000}
LogonId: 0x3e7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=D836FCE5EE3175E5178DADD40E1FEC98A83FBCE9
ParentProcessGuid: {02EA0504-41A1-5A01-0000-00105F7E0000}
ParentProcessId: 360
ParentImage: C:\Windows\System32\csrss.exe
ParentCommandLine: %SystemRoot%\system32\csrss.exe ObjectDirectory=\Windows SharedSection=1024,20480,768 Windows=On SubSystemType=Windows ServerDll=basesrv,1 ServerDll=winsrv:UserServerDllInitialization,3 ServerDll=winsrv:ConServerDllInitialization,2 ServerDll=sxssrv,4 ProfileControl=Off MaxRequestThreads=16"
情報,2019/11/07 15:41:00,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:41:00.006
ProcessGuid: {02EA0504-557C-5A01-0000-0010BFB30F00}
ProcessId: 480
Image: C:\Windows\SysWOW64\Macromed\Flash\FlashPlayerUpdateService.exe
CommandLine: C:\Windows\SysWOW64\Macromed\Flash\FlashPlayerUpdateService.exe 
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {02EA0504-41A6-5A01-0000-0020E7030000}
LogonId: 0x3e7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=822CC10DB71285390D9C1606CB297249E6737271
ParentProcessGuid: {02EA0504-41EC-5A01-0000-0010C4BF0100}
ParentProcessId: 1928
ParentImage: C:\Windows\System32\taskeng.exe
ParentCommandLine: taskeng.exe {54713E6C-87C6-4368-99B5-3DB599A32F37} S-1-5-18:NT AUTHORITY\System:Service:"
情報,2019/11/07 15:40:48,Microsoft-Windows-Sysmon,2,File creation time changed (rule: FileCreateTime),"File creation time changed:
UtcTime: 2019-11-07 06:40:48.696
ProcessGuid: {02EA0504-485D-5A01-0000-0010DB380900}
ProcessId: 2736
Image: C:\Program Files\Internet Explorer\iexplore.exe
TargetFilename: C:\Users\chiyoda.tokyo.EXAMPLE\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\7W880HC7VE26KZLL0SWZ.temp
CreationUtcTime: 2019-11-07 05:26:24.114
PreviousCreationUtcTime: 2019-11-07 06:40:48.680"
情報,2019/11/07 15:40:35,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:40:35.795
ProcessGuid: {02EA0504-5563-5A01-0000-0010CB850F00}
ProcessId: 2420
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe
CommandLine: ""C:\Program Files (x86)\Internet Explorer\IEXPLORE.EXE"" SCODEF:2736 CREDAT:1447392 /prefetch:2
CurrentDirectory: C:\Users\chiyoda.tokyo.EXAMPLE\Desktop\
User: EXAMPLE\chiyoda.tokyo
LogonGuid: {02EA0504-41EA-5A01-0000-002074B30100}
LogonId: 0x1b374
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA1=7CB7EF5B277663E56167E1E7705D7C8BFC4BD432
ParentProcessGuid: {02EA0504-485D-5A01-0000-0010DB380900}
ParentProcessId: 2736
ParentImage: C:\Program Files\Internet Explorer\iexplore.exe
ParentCommandLine: ""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding"
情報,2019/11/07 15:40:07,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:40:07.715
ProcessGuid: {02EA0504-5500-5A01-0000-001081FC0E00}
ProcessId: 2164
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe"
情報,2019/11/07 15:39:12,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:39:12.069
ProcessGuid: {02EA0504-54D1-5A01-0000-0010C2E60E00}
ProcessId: 1836
Image: C:\Windows\System32\conhost.exe"
情報,2019/11/07 15:39:12,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:39:12.069
ProcessGuid: {02EA0504-54D0-5A01-0000-001089E60E00}
ProcessId: 3020
Image: C:\Windows\System32\powercfg.exe"
情報,2019/11/07 15:39:09,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:39:09.995
ProcessGuid: {02EA0504-550D-5A01-0000-00109A2E0F00}
ProcessId: 856
Image: C:\Windows\System32\wbem\WmiPrvSE.exe
CommandLine: C:\Windows\system32\wbem\wmiprvse.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {02EA0504-41A6-5A01-0000-0020E7030000}
LogonId: 0x3e7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=9F5A4796B58D8B104A1C0F5A63DAF0032B947966
ParentProcessGuid: {02EA0504-41A7-5A01-0000-001060A00000}
ParentProcessId: 636
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch"
情報,2019/11/07 15:39:06,Microsoft-Windows-Sysmon,2,File creation time changed (rule: FileCreateTime),"File creation time changed:
UtcTime: 2019-11-07 06:39:06.828
ProcessGuid: {02EA0504-485D-5A01-0000-0010DB380900}
ProcessId: 2736
Image: C:\Program Files\Internet Explorer\iexplore.exe
TargetFilename: C:\Users\chiyoda.tokyo.EXAMPLE\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\PBILHUPM8HP01TX6ALG4.temp
CreationUtcTime: 2019-11-07 05:26:24.114
PreviousCreationUtcTime: 2019-11-07 06:39:06.828"
情報,2019/11/07 15:38:56,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:38:56.062
ProcessGuid: {02EA0504-5500-5A01-0000-001081FC0E00}
ProcessId: 2164
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe
CommandLine: ""C:\Program Files (x86)\Internet Explorer\IEXPLORE.EXE"" SCODEF:2736 CREDAT:1447381 /prefetch:2
CurrentDirectory: C:\Users\chiyoda.tokyo.EXAMPLE\Desktop\
User: EXAMPLE\chiyoda.tokyo
LogonGuid: {02EA0504-41EA-5A01-0000-002074B30100}
LogonId: 0x1b374
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA1=7CB7EF5B277663E56167E1E7705D7C8BFC4BD432
ParentProcessGuid: {02EA0504-485D-5A01-0000-0010DB380900}
ParentProcessId: 2736
ParentImage: C:\Program Files\Internet Explorer\iexplore.exe
ParentCommandLine: ""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding"
情報,2019/11/07 15:38:50,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:38:50.914
ProcessGuid: {02EA0504-54B3-5A01-0000-00103BC40E00}
ProcessId: 2072
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe"
情報,2019/11/07 15:38:09,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:38:09.075
ProcessGuid: {02EA0504-54D1-5A01-0000-0010C2E60E00}
ProcessId: 1836
Image: C:\Windows\System32\conhost.exe
CommandLine: \??\C:\Windows\system32\conhost.exe ""1803161557-1686837671707729591-1575129889-151879234-91380575011558043161309359""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {02EA0504-41A6-5A01-0000-0020E7030000}
LogonId: 0x3e7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=D836FCE5EE3175E5178DADD40E1FEC98A83FBCE9
ParentProcessGuid: {02EA0504-41A1-5A01-0000-00105F7E0000}
ParentProcessId: 360
ParentImage: C:\Windows\System32\csrss.exe
ParentCommandLine: %SystemRoot%\system32\csrss.exe ObjectDirectory=\Windows SharedSection=1024,20480,768 Windows=On SubSystemType=Windows ServerDll=basesrv,1 ServerDll=winsrv:UserServerDllInitialization,3 ServerDll=winsrv:ConServerDllInitialization,2 ServerDll=sxssrv,4 ProfileControl=Off MaxRequestThreads=16"
情報,2019/11/07 15:38:09,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:38:08.997
ProcessGuid: {02EA0504-54D0-5A01-0000-001089E60E00}
ProcessId: 3020
Image: C:\Windows\System32\powercfg.exe
CommandLine: C:\Windows\System32\powercfg.exe -energy -auto
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {02EA0504-41A6-5A01-0000-0020E7030000}
LogonId: 0x3e7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=A2FDCC215C1AB0CB2BE8A1D9DB5362A6D1B756E9
ParentProcessGuid: {02EA0504-41A6-5A01-0000-001033890000}
ParentProcessId: 504
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe"
