レベル,日付と時刻,ソース,イベント ID,タスクのカテゴリ
情報,2019/11/07 15:04:49,Microsoft-Windows-Sysmon,9,RawAccessRead detected (rule: RawAccessRead),"RawAccessRead detected:
UtcTime: 2019-11-07 06:04:49.099
ProcessGuid: {CC41BF7E-4CD1-5A01-0000-0010EF070100}
ProcessId: 96
Image: C:\Windows\System32\svchost.exe
Device: \Device\HarddiskVolume2"
情報,2019/11/07 15:04:49,Microsoft-Windows-Sysmon,9,RawAccessRead detected (rule: RawAccessRead),"RawAccessRead detected:
UtcTime: 2019-11-07 06:04:49.099
ProcessGuid: {CC41BF7E-4CD1-5A01-0000-0010EF070100}
ProcessId: 96
Image: C:\Windows\System32\svchost.exe
Device: \Device\HarddiskVolume2"
情報,2019/11/07 15:04:48,Microsoft-Windows-Sysmon,9,RawAccessRead detected (rule: RawAccessRead),"RawAccessRead detected:
UtcTime: 2019-11-07 06:04:48.396
ProcessGuid: {CC41BF7E-4CF6-5A01-0000-0010ABA70300}
ProcessId: 2736
Image: C:\Windows\System32\SearchIndexer.exe
Device: \Device\HarddiskVolume2"
情報,2019/11/07 15:04:48,Microsoft-Windows-Sysmon,9,RawAccessRead detected (rule: RawAccessRead),"RawAccessRead detected:
UtcTime: 2019-11-07 06:04:48.271
ProcessGuid: {CC41BF7E-4CD1-5A01-0000-0010EF070100}
ProcessId: 96
Image: C:\Windows\System32\svchost.exe
Device: \Device\HarddiskVolume2"
情報,2019/11/07 15:04:48,Microsoft-Windows-Sysmon,9,RawAccessRead detected (rule: RawAccessRead),"RawAccessRead detected:
UtcTime: 2019-11-07 06:04:48.271
ProcessGuid: {CC41BF7E-4CD1-5A01-0000-0010EF070100}
ProcessId: 96
Image: C:\Windows\System32\svchost.exe
Device: \Device\HarddiskVolume2"
情報,2019/11/07 15:04:48,Microsoft-Windows-Sysmon,9,RawAccessRead detected (rule: RawAccessRead),"RawAccessRead detected:
UtcTime: 2019-11-07 06:04:48.271
ProcessGuid: {CC41BF7E-4CD1-5A01-0000-0010EF070100}
ProcessId: 96
Image: C:\Windows\System32\svchost.exe
Device: \Device\HarddiskVolume2"
情報,2019/11/07 15:04:48,Microsoft-Windows-Sysmon,9,RawAccessRead detected (rule: RawAccessRead),"RawAccessRead detected:
UtcTime: 2019-11-07 06:04:48.271
ProcessGuid: {CC41BF7E-4CD1-5A01-0000-0010EF070100}
ProcessId: 96
Image: C:\Windows\System32\svchost.exe
Device: \Device\HarddiskVolume1"
情報,2019/11/07 15:04:47,Microsoft-Windows-Sysmon,9,RawAccessRead detected (rule: RawAccessRead),"RawAccessRead detected:
UtcTime: 2019-11-07 06:04:47.927
ProcessGuid: {CC41BF7E-4CB9-5A01-0000-0010EB030000}
ProcessId: 4
Image: System
Device: \Device\HarddiskVolume2"
情報,2019/11/07 15:04:47,Microsoft-Windows-Sysmon,9,RawAccessRead detected (rule: RawAccessRead),"RawAccessRead detected:
UtcTime: 2019-11-07 06:04:47.927
ProcessGuid: {CC41BF7E-4CB9-5A01-0000-0010EB030000}
ProcessId: 4
Image: System
Device: \Device\HarddiskVolume1"
情報,2019/11/07 15:04:47,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:04:47.694
ProcessGuid: {CC41BF7E-4CFF-5A01-0000-0010120A0400}
ProcessId: 3536
Image: C:\Windows\System32\SppExtComObj.Exe
CommandLine: C:\Windows\system32\SppExtComObj.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\NETWORK SERVICE
LogonGuid: {CC41BF7E-4CCE-5A01-0000-0020E4030000}
LogonId: 0x3E4
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=CB5B695CE9563C717CA5D8DC6785B754B339EFE1
ParentProcessGuid: {CC41BF7E-4CCD-5A01-0000-0010D0890000}
ParentProcessId: 664
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch"
情報,2019/11/07 15:04:46,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:04:46.974
ProcessGuid: {CC41BF7E-4CE7-5A01-0000-00101D050300}
ProcessId: 2688
Image: C:\Windows\System32\taskhostw.exe"
情報,2019/11/07 15:04:46,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:04:46.974
ProcessGuid: {CC41BF7E-4CEC-5A01-0000-0010102D0300}
ProcessId: 2844
Image: C:\Windows\System32\taskhostw.exe"
情報,2019/11/07 15:04:46,Microsoft-Windows-Sysmon,9,RawAccessRead detected (rule: RawAccessRead),"RawAccessRead detected:
UtcTime: 2019-11-07 06:04:46.693
ProcessGuid: {CC41BF7E-4CB9-5A01-0000-0010EB030000}
ProcessId: 4
Image: System
Device: \Device\HarddiskVolume2"
情報,2019/11/07 15:04:46,Microsoft-Windows-Sysmon,9,RawAccessRead detected (rule: RawAccessRead),"RawAccessRead detected:
UtcTime: 2019-11-07 06:04:46.693
ProcessGuid: {CC41BF7E-4CB9-5A01-0000-0010EB030000}
ProcessId: 4
Image: System
Device: \Device\HarddiskVolume1"
情報,2019/11/07 15:04:46,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:04:46.576
ProcessGuid: {CC41BF7E-4CFE-5A01-0000-00104EFF0300}
ProcessId: 3496
Image: C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\SearchUI.exe
CommandLine: ""C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\SearchUI.exe"" -ServerName:CortanaUI.AppXa50dqqa5gqv4a428c9y1jjw7m3btvepj.mca
CurrentDirectory: C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: AppContainer
Hashes: SHA1=52E981BF76FFAB32A414AC75E2A4E64ECD048658
ParentProcessGuid: {CC41BF7E-4CCD-5A01-0000-0010D0890000}
ParentProcessId: 664
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch"
情報,2019/11/07 15:04:45,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:04:45.755
ProcessGuid: {CC41BF7E-4CE0-5A01-0000-00105D7D0200}
ProcessId: 2324
Image: C:\Program Files\Windows Defender\MpCmdRun.exe"
情報,2019/11/07 15:04:44,Microsoft-Windows-Sysmon,9,RawAccessRead detected (rule: RawAccessRead),"RawAccessRead detected:
UtcTime: 2019-11-07 06:04:44.240
ProcessGuid: {CC41BF7E-4CB9-5A01-0000-0010EB030000}
ProcessId: 4
Image: System
Device: \Device\HarddiskVolume2"
情報,2019/11/07 15:04:44,Microsoft-Windows-Sysmon,9,RawAccessRead detected (rule: RawAccessRead),"RawAccessRead detected:
UtcTime: 2019-11-07 06:04:44.240
ProcessGuid: {CC41BF7E-4CB9-5A01-0000-0010EB030000}
ProcessId: 4
Image: System
Device: \Device\HarddiskVolume1"
情報,2019/11/07 15:04:43,Microsoft-Windows-Sysmon,6,Driver loaded (rule: DriverLoad),"Driver loaded:
UtcTime: 2019-11-07 06:04:42.880
ImageLoaded: C:\Windows\System32\drivers\WdNisDrv.sys
Hashes: SHA1=6854442919FCEB79C3D5AE427856695D597277FD
Signed: true
Signature: Microsoft Windows"
情報,2019/11/07 15:04:43,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:04:42.982
ProcessGuid: {CC41BF7E-4CFA-5A01-0000-00103ADD0300}
ProcessId: 3336
Image: C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe
CommandLine: ""C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe"" -ServerName:App.AppXtk181tbxbce2qsex02s8tw7hfxa9xb3t.mca
CurrentDirectory: C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: AppContainer
Hashes: SHA1=1810F7A0CF59FBE47FD51D44CFFBE920E09B3D82
ParentProcessGuid: {CC41BF7E-4CCD-5A01-0000-0010D0890000}
ParentProcessId: 664
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch"
情報,2019/11/07 15:04:43,Microsoft-Windows-Sysmon,9,RawAccessRead detected (rule: RawAccessRead),"RawAccessRead detected:
UtcTime: 2019-11-07 06:04:42.990
ProcessGuid: {CC41BF7E-4CB9-5A01-0000-0010EB030000}
ProcessId: 4
Image: System
Device: \Device\HarddiskVolume2"
情報,2019/11/07 15:04:43,Microsoft-Windows-Sysmon,9,RawAccessRead detected (rule: RawAccessRead),"RawAccessRead detected:
UtcTime: 2019-11-07 06:04:42.990
ProcessGuid: {CC41BF7E-4CB9-5A01-0000-0010EB030000}
ProcessId: 4
Image: System
Device: \Device\HarddiskVolume1"
情報,2019/11/07 15:04:42,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:04:42.972
ProcessGuid: {CC41BF7E-4CFA-5A01-0000-0010EBDF0300}
ProcessId: 3328
Image: C:\Program Files\Windows Defender\NisSrv.exe
CommandLine: ""C:\Program Files\Windows Defender\NisSrv.exe""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\LOCAL SERVICE
LogonGuid: {CC41BF7E-4CD0-5A01-0000-0020E5030000}
LogonId: 0x3E5
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=8352246A4D691F13B7A368924D3370B21A6A4CD6
ParentProcessGuid: {CC41BF7E-4CCC-5A01-0000-001065750000}
ParentProcessId: 552
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe"
情報,2019/11/07 15:04:42,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:04:42.849
ProcessGuid: {CC41BF7E-4CE1-5A01-0000-0010C3930200}
ProcessId: 2400
Image: C:\Windows\System32\conhost.exe"
情報,2019/11/07 15:04:42,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:04:42.740
ProcessGuid: {CC41BF7E-4CE1-5A01-0000-001056930200}
ProcessId: 2388
Image: C:\Program Files\Windows Defender\MpCmdRun.exe"
情報,2019/11/07 15:04:39,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:04:39.037
ProcessGuid: {CC41BF7E-4CE4-5A01-0000-00100BDC0200}
ProcessId: 2572
Image: C:\Windows\System32\taskhostw.exe"
情報,2019/11/07 15:04:38,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:04:38.705
ProcessGuid: {CC41BF7E-4CF6-5A01-0000-0010ABA70300}
ProcessId: 2736
Image: C:\Windows\System32\SearchIndexer.exe
CommandLine: C:\Windows\system32\SearchIndexer.exe /Embedding
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {CC41BF7E-4CCC-5A01-0000-0020E7030000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=3CE9698E2750111BB44425AE3AFC84F89E083F1E
ParentProcessGuid: {CC41BF7E-4CCC-5A01-0000-001065750000}
ParentProcessId: 552
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe"
情報,2019/11/07 15:04:38,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:04:38.225
ProcessGuid: {CC41BF7E-4CF6-5A01-0000-00109B920300}
ProcessId: 2772
Image: C:\Windows\System32\sppsvc.exe
CommandLine: C:\Windows\system32\sppsvc.exe
CurrentDirectory: C:\Windows
User: NT AUTHORITY\NETWORK SERVICE
LogonGuid: {CC41BF7E-4CCE-5A01-0000-0020E4030000}
LogonId: 0x3E4
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=C92CD17F0CDBB33C4393B2A4AED618C6B203BF05
ParentProcessGuid: {CC41BF7E-4CCC-5A01-0000-001065750000}
ParentProcessId: 552
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe"
情報,2019/11/07 15:04:37,Microsoft-Windows-Sysmon,9,RawAccessRead detected (rule: RawAccessRead),"RawAccessRead detected:
UtcTime: 2019-11-07 06:04:37.896
ProcessGuid: {CC41BF7E-4CF3-5A01-0000-00101B670300}
ProcessId: 2200
Image: C:\Windows\System32\wbem\WmiPrvSE.exe
Device: \Device\Harddisk0\DR0"
情報,2019/11/07 15:04:35,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:04:35.732
ProcessGuid: {CC41BF7E-4CF3-5A01-0000-0010D77D0300}
ProcessId: 2544
Image: C:\Program Files (x86)\Google\Update\GoogleUpdate.exe
CommandLine: ""C:\Program Files (x86)\Google\Update\GoogleUpdate.exe"" /ua /installsource core
CurrentDirectory: C:\Program Files (x86)\Google\Update\1.3.26.9\
User: NT AUTHORITY\SYSTEM
LogonGuid: {CC41BF7E-4CCC-5A01-0000-0020E7030000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=2BBB25793FB06E79462911A3F51C4E71EA86034E
ParentProcessGuid: {CC41BF7E-4CDD-5A01-0000-0010ABF90100}
ParentProcessId: 2096
ParentImage: C:\Program Files (x86)\Google\Update\GoogleUpdate.exe
ParentCommandLine: ""C:\Program Files (x86)\Google\Update\GoogleUpdate.exe"" /c"
情報,2019/11/07 15:04:35,Microsoft-Windows-Sysmon,9,RawAccessRead detected (rule: RawAccessRead),"RawAccessRead detected:
UtcTime: 2019-11-07 06:04:35.646
ProcessGuid: {CC41BF7E-4CD0-5A01-0000-00101AF00000}
ProcessId: 900
Image: C:\Windows\System32\svchost.exe
Device: \Device\HarddiskVolume2"
情報,2019/11/07 15:04:35,Microsoft-Windows-Sysmon,9,RawAccessRead detected (rule: RawAccessRead),"RawAccessRead detected:
UtcTime: 2019-11-07 06:04:35.568
ProcessGuid: {CC41BF7E-4CF3-5A01-0000-00101B670300}
ProcessId: 2200
Image: C:\Windows\System32\wbem\WmiPrvSE.exe
Device: \Device\HarddiskVolume2"
情報,2019/11/07 15:04:35,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:04:35.425
ProcessGuid: {CC41BF7E-4CF3-5A01-0000-00101B670300}
ProcessId: 2200
Image: C:\Windows\System32\wbem\WmiPrvSE.exe
CommandLine: C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\NETWORK SERVICE
LogonGuid: {CC41BF7E-4CCE-5A01-0000-0020E4030000}
LogonId: 0x3E4
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=5935A1978B114199079C01D48407894AF30C07DA
ParentProcessGuid: {CC41BF7E-4CCD-5A01-0000-0010D0890000}
ParentProcessId: 664
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch"
情報,2019/11/07 15:04:35,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:04:35.026
ProcessGuid: {CC41BF7E-4CF3-5A01-0000-0010EB5D0300}
ProcessId: 2144
Image: C:\Windows\explorer.exe
CommandLine: C:\Windows\Explorer.EXE
CurrentDirectory: C:\Windows\system32\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=AAECC83FF22939ED9B82C75E95369C9378BB2077
ParentProcessGuid: {CC41BF7E-4CF2-5A01-0000-00106E5A0300}
ParentProcessId: 1564
ParentImage: C:\Windows\System32\userinit.exe
ParentCommandLine: C:\Windows\system32\userinit.exe"
情報,2019/11/07 15:04:34,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:04:34.635
ProcessGuid: {CC41BF7E-4CF2-5A01-0000-00106E5A0300}
ProcessId: 1564
Image: C:\Windows\System32\userinit.exe
CommandLine: C:\Windows\system32\userinit.exe
CurrentDirectory: C:\Windows\system32\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=F1B962CF2939030C15C91226D97B9EEB9649A04A
ParentProcessGuid: {CC41BF7E-4CCC-5A01-0000-001086700000}
ParentProcessId: 512
ParentImage: C:\Windows\System32\winlogon.exe
ParentCommandLine: winlogon.exe"
情報,2019/11/07 15:04:33,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:04:33.630
ProcessGuid: {CC41BF7E-4CF1-5A01-0000-001015500300}
ProcessId: 3044
Image: C:\Windows\System32\RuntimeBroker.exe
CommandLine: C:\Windows\System32\RuntimeBroker.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=1DFE5C08B6C640833FD1B2D0761E074E3CE6AEC2
ParentProcessGuid: {CC41BF7E-4CCD-5A01-0000-0010D0890000}
ParentProcessId: 664
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch"
情報,2019/11/07 15:04:32,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:04:32.865
ProcessGuid: {CC41BF7E-4CEA-5A01-0000-0010F90A0300}
ProcessId: 2712
Image: C:\Windows\System32\dllhost.exe"
情報,2019/11/07 15:04:28,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:04:28.365
ProcessGuid: {CC41BF7E-4CEC-5A01-0000-00109D1E0300}
ProcessId: 2812
Image: C:\Program Files (x86)\Google\Update\GoogleUpdate.exe"
情報,2019/11/07 15:04:28,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:04:28.281
ProcessGuid: {CC41BF7E-4CEC-5A01-0000-0010B52D0300}
ProcessId: 2852
Image: C:\Windows\System32\taskhostw.exe
CommandLine: taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E}
CurrentDirectory: C:\Windows\system32\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=9CC394E9F9AEF58F7BDB90B8B19559AB6605CB64
ParentProcessGuid: {CC41BF7E-4CD0-5A01-0000-00101AF00000}
ParentProcessId: 900
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs"
情報,2019/11/07 15:04:28,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:04:28.277
ProcessGuid: {CC41BF7E-4CEC-5A01-0000-0010102D0300}
ProcessId: 2844
Image: C:\Windows\System32\taskhostw.exe
CommandLine: taskhostw.exe logon
CurrentDirectory: C:\Windows\system32\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=9CC394E9F9AEF58F7BDB90B8B19559AB6605CB64
ParentProcessGuid: {CC41BF7E-4CD0-5A01-0000-00101AF00000}
ParentProcessId: 900
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs"
情報,2019/11/07 15:04:28,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:04:28.159
ProcessGuid: {CC41BF7E-4CEC-5A01-0000-00109D1E0300}
ProcessId: 2812
Image: C:\Program Files (x86)\Google\Update\GoogleUpdate.exe
CommandLine: ""C:\Program Files (x86)\Google\Update\GoogleUpdate.exe"" /c
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {CC41BF7E-4CCC-5A01-0000-0020E7030000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=2BBB25793FB06E79462911A3F51C4E71EA86034E
ParentProcessGuid: {CC41BF7E-4CD0-5A01-0000-00101AF00000}
ParentProcessId: 900
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs"
情報,2019/11/07 15:04:27,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:04:27.947
ProcessGuid: {CC41BF7E-4CEB-5A01-0000-0010B9160300}
ProcessId: 2764
Image: C:\Windows\System32\sihost.exe
CommandLine: sihost.exe
CurrentDirectory: C:\Windows\system32\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=B7F3E6395F369B98B5DD7BEE93BEAA02FFB843F0
ParentProcessGuid: {CC41BF7E-4CD0-5A01-0000-00101AF00000}
ParentProcessId: 900
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs"
情報,2019/11/07 15:04:27,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:04:27.945
ProcessGuid: {CC41BF7E-4CEB-5A01-0000-001087160300}
ProcessId: 2756
Image: C:\Windows\System32\svchost.exe
CommandLine: C:\Windows\system32\svchost.exe -k UnistackSvcGroup
CurrentDirectory: C:\Windows\system32\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=0DAC68816AE7C09EFC24D11C27C3274DFD147DEE
ParentProcessGuid: {CC41BF7E-4CCC-5A01-0000-001065750000}
ParentProcessId: 552
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe"
情報,2019/11/07 15:04:26,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:04:26.211
ProcessGuid: {CC41BF7E-4CEA-5A01-0000-0010F90A0300}
ProcessId: 2712
Image: C:\Windows\System32\dllhost.exe
CommandLine: C:\Windows\system32\DllHost.exe /Processid:{E10F6C3A-F1AE-4ADC-AA9D-2FE65525666E}
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {CC41BF7E-4CCC-5A01-0000-0020E7030000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=0E33FA9CE0074155F361DB9CB36183431C8FC266
ParentProcessGuid: {CC41BF7E-4CCD-5A01-0000-0010D0890000}
ParentProcessId: 664
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch"
情報,2019/11/07 15:04:23,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:04:23.036
ProcessGuid: {CC41BF7E-4CE7-5A01-0000-00101D050300}
ProcessId: 2688
Image: C:\Windows\System32\taskhostw.exe
CommandLine: taskhostw.exe network
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\NETWORK SERVICE
LogonGuid: {CC41BF7E-4CCE-5A01-0000-0020E4030000}
LogonId: 0x3E4
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=9CC394E9F9AEF58F7BDB90B8B19559AB6605CB64
ParentProcessGuid: {CC41BF7E-4CD0-5A01-0000-00101AF00000}
ParentProcessId: 900
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs"
情報,2019/11/07 15:04:22,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:04:22.818
ProcessGuid: {CC41BF7E-4CE4-5A01-0000-0010EFF30200}
ProcessId: 2632
Image: C:\Windows\System32\UpgradeSubscription.exe"
情報,2019/11/07 15:04:20,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:04:20.950
ProcessGuid: {CC41BF7E-4CE4-5A01-0000-0010EFF30200}
ProcessId: 2632
Image: C:\Windows\System32\UpgradeSubscription.exe
CommandLine: C:\Windows\system32\UpgradeSubscription.exe -e
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {CC41BF7E-4CCC-5A01-0000-0020E7030000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=FAFAFB9AD39F8B807A344E3DD3673693FAD8D0EE
ParentProcessGuid: {CC41BF7E-4CD0-5A01-0000-00101AF00000}
ParentProcessId: 900
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs"
情報,2019/11/07 15:04:20,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:04:20.363
ProcessGuid: {CC41BF7E-4CE4-5A01-0000-00100BDC0200}
ProcessId: 2572
Image: C:\Windows\System32\taskhostw.exe
CommandLine: taskhostw.exe TpmTasks
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {CC41BF7E-4CCC-5A01-0000-0020E7030000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=9CC394E9F9AEF58F7BDB90B8B19559AB6605CB64
ParentProcessGuid: {CC41BF7E-4CD0-5A01-0000-00101AF00000}
ParentProcessId: 900
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs"
情報,2019/11/07 15:04:19,Microsoft-Windows-Sysmon,6,Driver loaded (rule: DriverLoad),"Driver loaded:
UtcTime: 2019-11-07 06:04:16.427
ImageLoaded: C:\Windows\System32\drivers\condrv.sys
Hashes: SHA1=EDFF2F63DF20625C9DB5DC6254B822E4AA7EE820
Signed: true
Signature: Microsoft Windows"
情報,2019/11/07 15:04:19,Microsoft-Windows-Sysmon,6,Driver loaded (rule: DriverLoad),"Driver loaded:
UtcTime: 2019-11-07 06:04:09.537
ImageLoaded: C:\Windows\System32\drivers\tunnel.sys
Hashes: SHA1=022D77C53B516B7963AAC0C3BBE4CA7B041F3C29
Signed: true
Signature: Microsoft Windows"
